SMILES,Name,MolWeight
CC1CCc2c(sc3nnn(CC(=O)OC4CCCC4)c(=O)c23)C1,D243-0332,347.13
CCOc1ccc2nc(Nc3nccc(C)n3)nc(C)c2c1,Y021-1796,295.14
CCN1C(=O)c2cc(C(=O)NCCC(C)C)nn2CC1(C)C(=O)NC1CCCC1,E852-3435,403.26
O=S1(=O)C[C@H](N2CCN(c3ccccc3)CC2)[C@@H](S(=O)(=O)c2cccs2)C1,D470-1670,426.07
CCn1cc(-c2c(C#N)c(N)nc(OC)c2C#N)c(C)n1,8017-2437,282.12
Cc1ccc(C2=C(Cl)/C(=C\CN(C)C)C(c3ccccc3)c3ccccc3O2)cc1,5971-0043,415.17
O=C1Nc2ccc(Br)cc2/C1=c1/sc2nc3ccccc3n2c1=O,1683-2159,396.95
O=C(O)C1CCN(c2nnc(-n3cccc3CO)s2)CC1,Y700-0093,308.09
CC(C)OCCOC1CCOC2(CCN(S(=O)(=O)c3ccc4c(c3)CCC4)CC2)C1,SC43-0491,437.22
c1ccc(CCn2c(CSc3nc4ccccc4s3)nc3ccccc32)cc1,8010-6470,401.1
Cc1ccc(CNC(=O)[C@H]2CN(S(=O)(=O)C(C)C)C[C@@]23OCCNC3=O)o1,SC77-1395,399.15
CSc1nnc(C(F)F)n1/N=C/c1cccc(F)c1,Y509-5900,286.05
COc1ccc2c(-c3cc(OC)c(OC)c(OC)c3)c3c(nc2c1)COC3=O,8020-7089,381.12
CC1(C)Cc2c(sc(NC(=O)C3CCCCC3)c2C#N)CO1,Y508-9505,318.14
O=S(=O)(c1cccc(Cl)c1)N(CCN1CCCC1)C1CCNC1,SB91-0701,357.13
CN(C)C(=O)CCC[C@H]1NC[C@@H]2C[C@H]1CN(C(=O)c1n[nH]c3c1CCCC3)C2,N113-0601,387.26
Cc1ccc(NC(=O)N(C2=NCC(C)S2)c2ccc(C)cc2)cc1,5119-1133,339.14
CCc1nn(CC(=O)NC(C)C23CC4CC(CC(C4)C2)C3)c(=O)c2cc3occc3n12,C887-0494,422.23
c1cc(N2CCSCC2)ncc1-c1noc(CN2CCOCC2)n1,P166-2243,347.14
CCn1ncc(N2C(=O)C3C4CCC(O4)C3C2=O)c1C(=O)Nc1cnn(C)c1C,Y503-1912,398.17
CCC12CN3CC(CC)(CN(C1)C3c1ccc(Br)cc1)C2O,D318-0202,364.12
Cc1sc(/N=c2\cc(-c3ccc4c(c3)OCO4)oc3ccccc23)nc1-c1ccccc1,6557-0020,438.1
O=C(O)C1C2C=CC3(CN(C4(c5nnnn5-c5ccc(Cl)cc5)CCCCC4)C(=O)C13)O2,8019-5127,455.14
CC1(C)C=C(CSc2ccccn2)c2cccc3c2N1C(=O)C3=O,Y021-2380,336.09
Cc1cc(-c2csc(S(=O)(=O)NC(C)Cn3nc(C)cc3C)c2)on1,L923-2089,380.1
CCN(CC)CC#CC(O)(c1ccccc1)c1cccc(F)c1,2011-0031,311.17
CCCOC(=O)c1c(NC(=O)C23CC4CC(C)(CC(C)(C4)C2)C3)sc(C(=O)OC)c1C,Y502-3726,447.21
O=C(C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1)N1CCC(N2CCCCC2)CC1,E715-0315,465.32
Cc1occc1-c1nnc2n1N=C(c1ccc(Br)cc1)CS2,8537-2856,373.98
Cn1c(=O)c2cn3c4ccccc4nc(COc4ccccc4)c3c2n(C)c1=O,6401-0009,386.14
CC(C)(C)C(=O)CSc1nc(N)c(C#N)c(-c2cccs2)c1C#N,8003-4517,356.08
c1ccc(C2CCC(N3CCN(C4CC5CCC4C5)CC3)CC2)cc1,Y511-5456,338.27
O=C(CCN1C(=O)c2ccccc2N2C(=O)c3ccccc3C12)NCCn1cccc1,Y044-5175,414.17
O=S(=O)(c1ccc(-n2cnnn2)cc1)N1CCN(c2ncccn2)CC1,D216-0248,372.11
FC(F)Oc1cccc(-c2nnc(-c3ccc4c(c3)OCO4)o2)c1,Y502-6885,332.06
CC1(C)C(=O)C2(CCCCC2)C(=O)OC1c1ccccc1,8010-5616,286.16
CCn1cc(S(=O)(=O)NCc2ccco2)cn1,Y502-7528,255.07
CC(C)CCC(=O)N1CC(C(=O)N2CCN(C)CC2)C2(CCCC2)C1,J500-0552,349.27
O=S(=O)(Cc1ccc(Cl)cc1)c1ccc(NC2CCCCCC2)nn1,F807-1253,379.11
Cc1nnc(SCc2nc(N)nc(Nc3ccc4ccccc4c3)n2)s1,Y020-5927,381.08
COc1cc2c(c(OC)c1)C(c1ccc(OC)c(OC)c1OC)CC(=O)N2,C276-0960,373.15
Cc1ccc(C(=O)N2CCn3nc(C(=O)N(C)C)cc3C2)s1,SB71-0083,318.12
CC1CCN(S(=O)(=O)c2cc(Br)ccc2Br)CC1,3721-3784,394.92
Fc1cccc(Cl)c1-c1nnc2ccc3ccccc3n12,8008-1341,297.05
O=C(NC1CCCCC1)N1CCCCCC1c1cccs1,J007-0006,306.18
CC(C)NC(=O)c1cn(C[C@@H]2C[C@H](F)CN2C(=O)c2cnn(C)c2)nn1,SB21-1545,363.18
CCOc1ccccc1C1Nc2ccccc2-c2nnc(SC)nc2O1,4896-2184,366.12
COc1ccc2[nH]c3c(=O)n4c(nc3c2c1)SCC4,8016-6240,273.06
CCCN1C(=O)CCN(S(=O)(=O)c2cccs2)CC12CCOC2,SC96-0200,358.1
CC(=O)C1C2c3ccccc3OC1(C)N=c1s/c(=C\c3cnc4ccccc4n3)c(=O)n12,Y502-4671,442.11
Cc1ccc(C)c(CN2CCCC2c2ccc(F)cc2)c1,D399-2371,283.17
CCCC(=O)N1c2nc(CC)nn2C2(CCCCC2)[C@@H]2CCCC[C@@H]21,D322-0371,344.26
CN1CCN(CC(O)Cn2c(-c3ccccc3)c(-c3ccccc3)c3ccc4ccccc4c32)CC1,5936-0119,475.26
Cc1c(S(=O)(=O)N2CCN(C3C4CC5CC(C4)CC3C5)CC2)cnn1C(F)F,Y504-5093,414.19
CSc1ccc([C@H]2N(c3ccc(Cl)cc3)C(=O)[C@@H]3CCCN32)cc1,C466-0445,358.09
COC(=O)c1cc2sc(C)cc2n1Cc1nc(-c2cccs2)oc1C,C794-1102,372.06
O=C1C2CN(C3CCOCC3)CCCN2C(=O)N1c1ccccc1,SD56-0387,329.17
COCCNC(=O)c1cnn2c1C[C@H](NC(C)=O)C2,SB68-0691,266.14
O=C1COc2ccc(-c3cc(-c4ccc(Cl)cc4)c4c(n3)-c3ccccc3OC4)cc2N1,8539-0527,440.09
CCCCCCCSc1nc2nc(C)cc(C)n2n1,8014-9287,278.16
O=S(=O)(c1ccc(I)cc1)N1CCSC1c1ccc(Br)cc1,4052-4295,508.86
CC(C)CN1CCN(C2CCOC3(CCN(C(=O)C(C)C)CC3)C2)CC1,T622-0458,365.3
c1ccc(CSCc2nc3ccccc3[nH]2)cc1,D011-3005,254.09
CCn1nccc1C(=O)NCc1nnn2c1COC1(CCN(C(=O)c3ccnn3CC)C1)C2,SD07-0938,453.22
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(F)c(Cl)c2)cc1,8015-3740,363.98
Cc1nc2sc3c(c2c2nc(-c4ccco4)nn12)CCCC3,8019-5911,310.09
Cc1cc2c(cc1C)N(C(=O)CSc1nccn1C)C(C)(C)c1ssc(=S)c1-2,4477-1572,447.06
COCCOC(=O)c1c(C)oc2ccc(OCc3cc(C(=O)OC)oc3C)cc12,4356-0301,402.13
O=C1c2ccccc2C(=O)N1c1nonc1NC(=O)C12CC3CC(CC(C3)C1)C2,8018-1972,392.15
CC1(C)Cc2ccccc2C(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)=N1,8013-5731,436.17
Cn1c(=O)c2c(ncn2Cc2nc(N)nc(N3CCCCC3)n2)n(C)c1=O,8012-0522,371.18
CCn1nc(C)c(CCN(C)S(=O)(=O)c2cc(-c3cc(C)no3)cs2)c1C,L923-2014,408.13
O=S1(=O)C[C@H](N2CCN(c3ccccc3)CC2)[C@@H](S(=O)(=O)c2ccc(Cl)cc2)C1,D470-2216,454.08
O=C1CC(C(=O)NCC2CCCO2)Oc2ccc(F)cc21,8019-6140,293.11
O=C1CSC(c2ccc3c(c2)OCO3)c2c(O)nn(C3CCCCCC3)c2N1,D068-0209,401.14
CCOC(=O)CC(=O)CSc1nc(N)nc(SC)c1C#N,8002-2627,326.05
O=C(COc1ccc2c(c1)CCC2)N1CCc2ccccc21,Y205-7452,293.14
CCC(NC(=O)NC12CC3CC(CC(C3)C1)C2)c1c(-n2cccc2)sc2c1CCN(CC)C2,E635-0581,466.28
Cc1c(S(=O)(=O)NCC(C)Cn2cc(Cl)cn2)cnn1C,Y501-4850,331.09
Brc1ccc(Nc2nc3ccccc3n3cnnc23)cc1,C735-0021,339.01
CCCn1c2c(c(SCc3ccccc3)nc1=O)CCC2,D468-0552,300.13
O=C(CN1CCCCC1)OCCCC1CCCCC1,3690-1831,267.22
Cc1nc(-c2cc(S(=O)(=O)NC3CCCCCC3)c(C)n2C)sc1C,L284-3551,381.15
COc1ccccc1-c1nc2c(c(=S)[nH]1)Cc1ccccc1O2,C766-0010,322.08
CC(C)CNC(=O)[C@H]1CN(S(=O)(=O)C(C)C)C[C@@]12OCCNC2=O,SC77-0865,361.17
Cc1ccc(-c2noc(CSc3ccc(-c4ccc5c(c4)OCO5)nn3)n2)cc1C,F840-0180,418.11
CN(/N=C/c1c(F)cccc1Cl)c1cnc2ccccc2n1,K072-0072,314.07
CCSc1nsc(NC(=O)Nc2cc(C)cc(C)c2)n1,C301-9109,308.08
CCCc1cnc2c(c1SCC(=O)NC(C)(C)C)c(=O)n(C)c(=O)n2C,G857-1065,378.17
NC(=O)CN1CCN(C(=O)c2cccs2)CC1=O,D762-2544,267.07
CSc1nc2ccc(NS(=O)(=O)c3cc(F)ccc3F)cc2s1,M070-0106,371.99
COC(=O)c1cc2ncc(Br)cn2n1,Y507-3813,254.96
CC1(C(=O)N2CCC(CN3CC(C(=O)N4CCOCC4)CC3=O)CC2)CCCCC1,SB94-0355,419.28
c1ccc(CN2c3ccccc3-c3nc4ccccc4n3C2c2ccco2)cc1,5968-0036,377.15
Cc1noc(C)c1CNC(=O)CCc1nn(C(C)C)c2c1COCC2,SD48-0309,346.2
CCC12CN3CC(C)(CN(C1)C3c1ccc(Br)cc1)C2=O,D210-0028,348.08
N#Cc1cnn2c(C(F)F)cc(C34CC5CC(CC(C5)C3)C4)nc12,Y501-9602,328.15
COc1ccc(N2C[C@@]34C=C[C@@H](O3)[C@H](C(=O)OCC(C)C)[C@@H]4C2=O)cc1,5689-0170,357.16
CN(CCc1noc(C2CCCCC2)n1)S(=O)(=O)c1ccc(Br)s1,F258-0048,433.01
O=C1CC(c2cc(F)cc(F)c2)Cc2nc(N3CCc4ccccc43)ncc21,D367-0472,377.13
O=c1c(Cl)c(NCCN2CCOCC2)cnn1C12CC3CC(CC(C3)C1)C2,C719-0058,392.2
CC(C)c1nnc2sc(-c3cc4ccccc4o3)nn12,D221-0197,284.07
CCCS(=O)(=O)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccc(F)cc1,D093-0025,427.04
O=C(Cc1n[nH]c(=O)[nH]c1=O)N/N=C/c1cc(=O)[nH]c(=O)[nH]1,4491-0649,307.07
COc1ccc(-c2cc(C(C)(O)CCC=C(C)C)on2)cc1,8018-5278,301.17
CS(=O)(=O)N1CCN(Cc2ccncc2)CC1,Y511-2937,255.1
COCCOC(=O)Cn1nnc2sc3c(c2c1=O)CCC(C)C3,6197-5884,337.11
O=C(NC1CCCCC1)c1ccc(Br)o1,Y203-5140,271.02
O=S(=O)(c1ccc(Cl)cc1)n1cc(Cl)cn1,Y205-7085,275.95
CN(C)c1cccc(-c2nc(-c3ccc4c(c3)ncn4C3CCCC3)no2)c1,G851-0215,373.19
CCNc1nc(N2CCN(CC)CC2)c2cnn(C)c2n1,G414-1114,289.2
CC(=O)C1=NN(c2ccccc2)C2(S1)C1CC3CC(C1)CC2C3,8017-3979,326.15
NC(=O)c1c(NC(=O)C2CCCN2S(=O)(=O)c2ccc(Cl)s2)sc2c1CCC2,G839-0147,459.01
CCCCCc1c2c(C)c(C(=O)OCC)nc-2cc2n1CC(C)=C2C,8009-2705,340.22
Cc1ccc(-c2nnc(SCc3ccc(I)cc3)o2)cc1,8126-1697,407.98
COc1cc(OC)c(NC(=O)C2CC3CSCN3C23C(=O)Nc2ccccc23)cc1Cl,F284-0032,459.1
N#Cc1cc2c(cc1C#N)N(Cc1ccco1)C(=O)c1ccccc1S2,Y513-1664,357.06
Cn1cnnc1C1CN(C(=O)c2cnccn2)CC12CCCCC2,SC68-0059,326.19
CC1CSc2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)cc2NC1=O,G008-3293,406.07
Cc1c(-c2ccccc2)nc2nc(-c3ccccc3)c(-c3ccccc3)nn12,8017-8628,362.15
CCc1cc2c(cc3n2CC(C)(C(=O)NC2CCC(C)CC2)N(CCN2CCOCC2)C3=O)s1,E021-1437,486.27
O=C(O)C1C2CCC(O2)C1C(=O)NCc1cccs1,Y204-3085,281.07
CC(O)(c1ccc(Br)cc1)C(CNCCCCO)c1ccccc1,D025-0044,391.11
COc1ccc2c(c1)C(C)N1C(=O)c3cc(Cl)ccc3C1O2,8020-0334,315.07
CCCn1cc(S(=O)(=O)N(C)Cc2c(Br)cnn2CC)cn1,Y501-5105,389.05
Fc1ccc(-c2nn3c4cc(N5CCNCC5)ccc4nc3c3ccccc23)cc1F,ZC14-0029,415.16
O=C1CSC(c2ccc3c(c2)OCO3)c2c(O)nn(C3CCCCC3)c2N1,5545-0027,387.13
CN(CCc1ccncc1)[C@H]1CS(=O)(=O)C[C@@H]1S(=O)(=O)c1cccs1,D470-1667,400.06
CC(C)CN1C(=O)CSc2cnn(CC(=O)NC3CCCCC3)c(=O)c21,M152-0944,378.17
O=C1NCCN2CCCN(S(=O)(=O)c3ccc4c(c3)CCC4)CC12,SD68-0145,349.15
Cc1ccc(C2CCCN2C(=O)C23CC4CC(CC(C4)C2)C3)cc1,D398-0230,323.22
Nc1nccc2c1cnc1c(-c3ccccc3)cnn12,Y021-2978,261.1
O=C(c1cn(C[C@@H]2CC(F)(F)CN2C(=O)N2CCOCC2)nn1)N1CCOCC1,SB36-0627,414.18
CCCCCOc1ccc(C2(C)NC(=O)NC2=O)cc1,Y508-3102,276.15
Cc1cc(-c2c(C)sc(C)c2S(=O)(=O)NC2CCCCCC2)on1,F322-0432,368.12
CC1(c2ccc(F)cc2)Nc2ccccc2-c2nc3ccccc3n21,6893-0068,329.13
CN(C)CCNC(=O)c1scc2c1CCCC2,8015-3682,252.13
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1SC1CCCCC1O,4378-0399,386.15
COc1ccc(S(=O)(=O)N2CCN(c3ccc(N4CCCC4)nn3)CC2)cc1OC,G856-8621,433.18
CCN(CC)c1nc2nc(SCC(N)=O)n(C(C)C)c(=O)c2s1,L387-1495,355.11
Clc1ccc(Cn2nc(Br)nc2Br)c(Cl)c1,8020-2928,382.82
c1ccc(CCn2c3ccccc3c3nnc(SCn4nnc5ccccc54)nc32)cc1,Y512-0755,437.14
CCn1nc(I)cc1C(=O)O,Y507-1417,265.96
CN1CCN(C(=O)c2cnc(N3CCOCC3)nc2)CC1,G415-1121,291.17
COc1ccc(OC)c2c1C(c1ccc(Br)cc1)OC1CCCCC21,8018-6768,402.08
Fc1ccc(N2CCn3c(SCc4c(F)cccc4Cl)nnc32)cc1,F595-0087,378.05
CC(C)(C)C(=O)N1CCCC(C(=O)NCC2CCCO2)C1,Y032-4509,296.21
Cc1cc(NC(=O)CCc2nc(CSc3nc(-c4cccs4)cs3)no2)no1,J021-2493,433.03
CCCC12CN3CC(C)(CN(C1)C3c1cn(C)c3ccccc13)C2=O,D171-0117,337.22
Cc1ccc(-c2cc(C(=O)N/N=C/c3ccco3)[nH]n2)o1,3253-6037,284.09
COc1ccc(S(=O)(=O)[C@H]2CS(=O)(=O)C[C@@H]2NCc2ccc3c(c2)OCO3)cc1,D470-2018,439.08
Cc1ccc2c(c1)N(C)C(=O)c1cc(NC(=O)C(C)(C)C)ccc1O2,F731-0363,338.16
C(=N/Nc1nc(N2CCCC2)nc(N2CCCC2)n1)\c1ccccc1,3229-1208,337.2
CCOC(=O)Cn1c(CN2CCN(C(=O)OCC)CC2)nc2c1c(=O)n(C)c(=O)n2C,C470-0468,436.21
O=S(=O)(c1cc(Cl)c(Cl)cc1Cl)N1CCN(c2cccc(Cl)c2)CC1,Y203-3561,437.95
CCCCN(C)c1nc(C)nc2c1sc1nc3c(cc12)COC(C)(C)C3,F081-0686,370.18
Brc1ccc(C2=Nn3c(nnc3-c3cccs3)SC2)cc1,G786-0626,375.95
CC(C)(C)CC(=O)N(C1CCCCC1)C1CCCCC1,Y205-0115,279.26
CCn1cc(CN(C)S(=O)(=O)c2cn(CC(C)C)nc2C)c(C)n1,Y504-5998,353.19
FC(F)Oc1ccc(-c2nnc(-c3ccccc3OC(F)F)o2)cc1,Y502-8233,354.06
O=C(NCc1nnn2c1COC1(CCN(C(=O)NC3CCCCC3)C1)C2)C1CCOCC1,SD07-0437,446.26
COc1cc(C2c3c(oc4ccc(F)cc4c3=O)C(=O)N2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,6959-1124,519.13
Cc1cc(C)n2nc(SC(c3ccccc3)(c3ccccc3)c3ccccc3)nc2n1,8018-7588,422.16
CC(C)OC(=O)Cn1nnc2sc3c(c2c1=O)CCCC3,6197-5915,307.1
O=S(=O)(Nc1ccc(I)cc1)c1ccccc1,1165-0479,358.95
CCSCC1COC(c2cccn2Cc2ccc(Cl)cc2)=N1,C351-0112,334.09
Cc1cc(-c2nc3c4c5c(sc4ncn3n2)CCC5)n(C)n1,Y502-0520,310.1
O=C(COC(=O)c1ccccc1N1C(=O)c2ccccc2C1=O)c1ccc2ccccc2c1,Y512-0398,435.11
CC1(C(=O)NC2CCCCCC2)Cn2c(cc3sccc32)C(=O)N1CC1CCCO1,E021-0779,429.21
CCS(=O)(=O)N[C@@H]1C[C@H]2CN(C(=O)CC3CCCCC3)C[C@@]2(c2nc(C)no2)C1,SB75-0880,424.21
COc1cc(C2Nc3ccc(C)cc3[C@H]3OCCC[C@@H]23)cc(OC)c1OC,J038-0529,369.19
Cc1nn2c(C(F)F)cc(-c3ccco3)nc2c1Cl,Y500-3536,283.03
Cn1c(O)c(C2=Nc3ccccc3SC(c3cccs3)C2)c(=O)n(C)c1=O,D364-1915,399.07
Fc1cc(F)c2nc(N3CCN(c4ccccc4)CC3)sc2c1,C506-0153,331.1
CCC(CC)C(=O)Nc1sc(C(=O)OC(C)C)c(C)c1C#N,Y204-1235,322.14
O=S(=O)(c1ccc(Br)cc1)N1CCN(c2ccc(N3CCOCC3)nn2)CC1,G856-8690,467.06
CC(C)c1ccc([C@@H]2C[C@H](c3ccc(Cl)cc3)n3nnnc3N2)cc1,G951-0236,353.14
COc1ccc(-c2cc(C3(O)CCCC3)on2)cc1,8018-6359,259.12
Cc1cc2c3c(c1)C(CSc1nncn1C)=CC(C)(C)N3C(=O)C2=O,Y021-2385,354.12
O=C(Nc1nnc(S(=O)(=O)N2CCCCC2)s1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,E157-0888,410.14
Cc1nn(C)c(F)c1/C=N/NC(=O)C(C)n1cc(Br)cn1,Y505-3943,356.04
CCOC(=O)C1(Br)C(=O)Oc2ccccc2C1c1ccccc1,3650-0152,374.02
Fc1ccc(/N=c2\oc3ccccc3cc2-c2nc3ccccc3[nH]2)cc1,1151-0209,355.11
O=C(CCC1CN(C(=O)NC2CCCC2)CC12CCCCC2)N1CCOCC1,SD25-0592,391.28
CSc1nc(C)cc(Oc2ccc(OCCOc3ccc(Cl)cc3Cl)nn2)n1,6453-0267,438.03
CCn1cnnc1C1CN(S(=O)(=O)c2cnn(C(F)F)c2C)CC12CCCC2,SC69-0678,414.16
Cc1ccc(-c2ccc(SCc3nc(-c4ccc5c(c4)OCO5)no3)nn2)cc1C,F840-0459,418.11
O=c1cc2c(nn1CN1CCCCCC1)CCCC2,Y043-3187,261.18
CC(C)CCn1c2ccccc2c2nc3cc(OC(C)C)c(OC(C)C)cc3nc21,5267-0907,405.24
CN(C)S(=O)(=O)N1CCCC1C(=O)NCc1csc(-c2cccs2)n1,D762-1368,400.07
CC1(C)Cc2nc3oc4c(SCCc5ccccc5)ncnc4c3cc2CO1,F081-1418,391.14
Cc1nn(C)cc1C(=O)N1C[C@@H](F)C[C@H]1Cn1cc(C(=O)N2CCCC2)nn1,SB21-1235,389.2
CC1CCC2(CC1)NC(=O)N(c1ccc(Br)cc1)N2,J063-0252,323.06
CCCC12CN3CC(C)(CN(C1)C3c1ccc(Cl)cc1Cl)C2=O,8014-9694,352.11
O=S1(=O)C[C@H](NCc2cccnc2)[C@@H](S(=O)(=O)c2ccc(F)cc2)C1,D470-1930,384.06
CN(Cc1c(Br)cnn1C)S(=O)(=O)c1cccs1,Y501-4066,348.96
COc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,C766-0106,322.08
O=C(CCN1C(=O)c2ccccc2N2C(=O)c3ccccc3C12)NCCc1c[nH]cn1,Y044-4484,415.16
CCc1cc2c(cc3n2CC(C)(C(=O)NC2CCC(C)CC2)N(Cc2ccco2)C3=O)s1,E021-1382,453.21
CC(C)n1c(Oc2ccc(Oc3nc4c(c(=O)n(C)c(=O)n4C)n3C(C)C)cc2)nc2c1c(=O)n(C)c(=O)n2C,C406-0157,550.23
CCOC(=O)c1c(NC(C)=O)c2c(C)c(C)sc2n1CC(C)=O,C790-0186,336.11
c1cnc2nc(-c3ccc(N4CCOCC4)cc3)c(Nc3ccc4c(c3)OCCO4)n2c1,C273-0428,429.18
O=C(CC1(O)C(=O)N(Cc2cccc3ccccc23)c2ccccc21)c1ccccc1,4725-0324,407.15
O=S(=O)(Nc1ccc(Br)cn1)c1ccc(Br)s1,8014-2501,395.82
CC(C)CC(=O)N1C[C@@H]2CN[C@H](CCCC(=O)N3CCCC3)[C@@H](C2)C1,N113-0362,349.27
O=C1c2ccccc2C(=O)N1CCOCCOCCN1C(=O)c2ccccc2C1=O,0242-0275,408.13
Cc1sc(-c2ccno2)cc1S(=O)(=O)N(C)C1CCCCC1,F902-0878,340.09
CC(Sc1nc(N)cc(N)n1)c1nc2ccccc2c(=O)[nH]1,Y512-0006,314.09
CCCn1c2c(c(SCc3ccc(Cl)cc3)nc1=O)CCC2,D468-0556,334.09
O=C(c1ccccn1)N1N=C(C(F)F)CC1(O)C(F)F,Y202-7978,291.06
CCOC(=O)CNC(=O)N1CCn2cccc2C1C,G551-0049,265.14
CC(C)(C)c1ccc(-c2nnc3sc(-c4ccc5c(c4)OCCO5)nn23)cc1,7009-0292,392.13
CCSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(F)cc1,C176-0403,353.02
Cn1cc(CNC(=O)c2c(I)cnn2C)cn1,Y501-9907,345.01
Cc1sc2ncnc(NCCC3=CCCCC3)c2c1S(=O)(=O)N1CCCCC1,F282-0004,420.17
OCCCc1nnc(SCc2nc3ccccc3[nH]2)n1-c1ccccc1,8017-4289,365.13
COc1cc(C)c(S(=O)(=O)NC(C)(C)C)cc1C(C)C,8017-4323,299.16
CC(C)(C)OC(=O)N1CCc2c(Br)cccc2C1,C614-7076,311.05
CC(NC(=O)NC1CCCCC1)c1ccc(Cl)s1,Y207-0413,286.09
Cc1nn(CC(C)c2nc3c4cnn(C)c4ncn3n2)c(C)c1Cl,Y502-5444,344.13
CC1CN(S(=O)(=O)c2ccc3c(c2)NC(=O)CCS3)c2ccccc2S1,G115-0105,406.05
O=C(NC1CCCC1)c1cn(CC2(O)CCN(S(=O)(=O)N3CCOCC3)CC2)nn1,SB11-0543,442.2
O=C(Nc1ccc2nsnc2c1)C12CC3CC(CC(C3)C1)C2,D468-1992,313.12
N#Cc1c(-c2ccccc2)cc(-c2ccc(Br)cc2)nc1SCCS(=O)(=O)Cc1ccccc1,4378-0201,548.02
CCOc1cccc(C2Nc3ccccc3-c3nnc(SCC)nc3O2)c1,4896-5397,380.13
Cc1cc(C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)o1,Y207-1241,286.1
O=C(COc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl)c1ccc(F)cc1,Y040-0985,408.06
CC(C)(C)NC(=O)Cn1nc2n(Cc3cccs3)c(=O)c3sccc3n2c1=O,L397-0581,417.09
CN1CC(=O)N(C)[C@@H]2CN(Cc3ccc4c(c3)CCO4)CC[C@@H]2C1=O,SD15-0419,343.19
c1ccc(C(c2ccccc2)c2nc(-c3ccncc3)no2)cc1,8016-3446,313.12
NC(=O)c1c(NC(=O)c2ccc(Br)o2)sc2c1CCCCC2,Y203-9434,382.0
COc1ccc(N2CCCS2(=O)=O)cc1NS(=O)(=O)c1ccc(OC)c(OC)c1,G498-0099,442.09
Clc1cccc(-c2nc(N3CCN(c4ccccn4)CC3)nc3c2COc2ccccc2-3)c1,E130-0676,455.15
CC(C)Cn1ncc(I)c1C(=O)O,Y507-1182,293.99
CN(C)CN1C(=O)/C(=N\c2ccc3ccccc3c2)c2ccccc21,3235-0057,329.15
CC1(C(=O)NC2CCCCC2)Cn2c(cc3sccc32)C(=O)N1CC1CCCO1,E021-0042,415.19
Cc1n[nH]c2c1C(c1ccc(O)cc1)SCC(=O)N2,D361-2634,275.07
CCCCCOC(=O)Cn1nnc2sc3c(c2c1=O)CCC(C(C)(C)C)C3,D243-0136,391.19
CN(C)c1cc(OC2CCN(C(=O)CC3CCCC3)C2)ncn1,D762-2121,318.21
Cc1nc(-c2csc(S(=O)(=O)NC3CCCCCC3)c2)sc1C,M022-0983,370.08
Clc1ccc(Cc2nnc3n2N=C(c2ccccc2)CS3)cc1,G786-0609,340.05
Cc1ccc2[nH]c(SCc3ccc(Br)cc3)nc2c1C,5692-0465,346.01
CC1(C)Cc2nc3oc4c(NCCCN5CCOCC5)ncnc4c3cc2CO1,F081-1349,397.21
O=C(NCCN1CCCC1)C1CCCN(c2nnc(N3CCCC3=O)s2)C1,E017-0508,392.2
COc1cc(OC)cc(-c2noc(CSc3ccc(-c4ccc(F)cc4)nn3)n2)c1,F840-0354,424.1
Cc1ccc(C)c(NS(=O)(=O)c2ccc(N3CCCCS3(=O)=O)cc2)c1,G508-0165,394.1
CCN(CC)CCCNc1oc(/C=C/c2cccs2)nc1C#N,D151-0887,330.15
CC1CC2(CCCCC2)n2c(=O)oc(=O)c3cccc1c32,Y021-8943,285.14
c1cc(-c2nnc3sc(C45CC6CC(CC(C6)C4)C5)nn23)ccn1,Y512-5592,337.14
COc1cc2c(cc1OC)C(c1cc3c(cc1Br)OCO3)CC(=O)N2,C276-0085,405.02
CCn1c(SCC(=O)Nc2cc(C)on2)nc2c(c1=O)SCC2,C280-1182,352.07
Clc1ccc(NC2(c3nnnn3-c3ccccc3)CCCC2)cc1,J034-0837,339.13
CCn1cc(C2N3CC4(CC)CN2CC(CC)(C3)C4O)c2ccccc21,D318-0234,353.25
Cc1nn(C)c(C)c1C(=O)N1C[C@@H](F)C[C@H]1Cn1cc(C(N)=O)nn1,SB21-1384,349.17
O=S(=O)(Cc1ccc(F)cc1)N1CCC(F)(c2nc(C3CCOCC3)no2)C1,SC39-0161,413.12
Cc1cc(C)nc(SCC(=O)OC2CC3CCC2(C)C3(C)C)n1,Y512-3642,334.17
Cn1c(=O)c2c(nc(Sc3nnc(NC(=O)c4ccc(Br)o4)s3)n2C)n(C)c1=O,F599-0300,496.96
CCN1C(=O)C2(c3cc(C)ccc31)N1CC3(C)CN2CC(C)(C1)C3=O,D318-0589,339.19
